oid,veto_date,label
ZTF24aapzibu,,good
ZTF24aapziin,20240603,bad
ZTF24aaoygvr,,good
ZTF24aaoyfpn,,good
ZTF24aapzirf,,good
ZTF24aapziyd,,good
ZTF24aaprkyz,,good
ZTF24aaqactp,,good
ZTF24aapcudz,,good
ZTF24aaqaeby,,good
ZTF24aaptivw,,good
ZTF24aaooxfm,,good
ZTF24aaphldk,,good
ZTF24aaprtht,,good
ZTF24aapzhau,,good
ZTF24aapyxzn,,good
ZTF24aaqjjer,20240603,bad
ZTF24aapxjig,20240601,bad
ZTF24aaqiqpw,,good
ZTF24aapwjli,20240601,bad
ZTF24aaqgfrp,,good
ZTF24aaqgjgr,,good
ZTF24aapwmqc,20240601,bad
ZTF24aaprrcw,,good
ZTF24aaqjqrf,,good
ZTF24aapwrfb,20240601,bad
ZTF24aaovvjo,,good
ZTF24aapuzqy,20240601,bad
ZTF24aapedby,,good
ZTF24aapziux,,good
ZTF24aaphxhz,,good
ZTF24aaqfkpd,,good
ZTF24aaqekif,,good
ZTF19abtdulo,,good
ZTF24aaqegmv,20240602,bad
ZTF24aaqeggn,,good
ZTF24aaprmqh,20240602,bad
ZTF24aaqdihg,20240602,bad
ZTF24aaprioa,,good
ZTF24aaqcycs,,good
ZTF24aapwebs,,good
ZTF18admacyl,,good
ZTF24aaqcgyq,,good
ZTF24aapwpjn,,good
ZTF24aaqbuew,,good
ZTF24aaqbtsh,,good
ZTF24aaqbhex,20240602,bad
ZTF24aaqbzgj,20240602,bad
ZTF24aaqbavg,,good
ZTF19abrjobk,,good
ZTF19adefics,,good
ZTF24aaplgce,20240602,bad
ZTF24aaqdfsz,,good
ZTF24aaqdsdm,20240602,bad
ZTF24aaqczmb,,good
ZTF24aapqwzu,20240602,bad
ZTF18aaltgfy,20240602,bad
ZTF24aaqcgny,,good
ZTF24aapwqsj,20240602,bad
ZTF24aappiba,,good
ZTF24aaozjpg,20240602,bad
ZTF24aappels,,good
ZTF24aaqcrdh,,good
ZTF24aapyivn,,good
ZTF24aapenbt,20240602,bad
ZTF24aaoztow,,good
ZTF24aapffzm,,good
ZTF24aaqdgoq,,good
ZTF24aapacjm,,good
ZTF24aaovpcc,,good
ZTF24aapwzeq,20240601,bad
ZTF24aapwxdw,20240601,bad
ZTF20aaoyzqy,20240601,bad
ZTF24aappidh,,good
ZTF24aapwcgc,,good
ZTF24aapdtli,,good
ZTF24aapoxni,20240601,bad
ZTF24aapwajj,20240601,bad
ZTF24aapvwwc,,good
ZTF24aaphvnb,,good
ZTF24aapvozi,20240601,bad
ZTF24aapvieu,20240601,bad
ZTF24aaouwxo,,good
ZTF24aapvhnq,,good
ZTF24aapvelg,20240601,bad
ZTF24aapvana,20240601,bad
ZTF24aapuyvy,,good
ZTF24aapuxre,,good
ZTF24aaouvvr,,good
ZTF24aaptkmi,20240601,bad
ZTF24aapreur,,good
ZTF24aapwxyw,20240601,bad
ZTF24aapjgzo,20240601,bad
ZTF24aapjkfl,,good
ZTF24aapqsca,,good
ZTF24aapexhw,,good
ZTF24aapwucw,,good
ZTF24aappuas,,good
ZTF24aapvbas,,good
ZTF24aaoywdy,,good
ZTF24aanpztl,,good
ZTF24aapdlwr,,good
ZTF24aapuzcc,,good
ZTF24aapjeyg,20240531,bad
ZTF24aapdret,,good
ZTF24aapebzb,,good
ZTF24aappvbt,,good
ZTF24aapwkmm,,good
ZTF24aapxjle,20240601,bad
ZTF24aapeuwj,,good
ZTF24aaofibr,,good
ZTF24aapadbb,,good
ZTF24aapvefr,,good
ZTF24aaozxhx,,good
ZTF24aapeblm,,good
ZTF24aaoztyr,,good
ZTF24aaovqwx,20240601,bad
ZTF24aapdtys,,good
ZTF24aapvimc,,good
ZTF24aapvwpn,,good
ZTF24aaptkmh,20240601,bad
ZTF24aappsmi,,good
ZTF24aappyic,,good
ZTF24aaowkjo,,good
ZTF24aaoudyz,,good
ZTF24aapflrm,20240601,bad
ZTF24aapeoli,,good
ZTF24aapewmr,20240529,bad
ZTF24aaovtpj,20240601,bad
ZTF24aaovktv,,good
ZTF24aapowpf,,good
ZTF24aaovevk,,good
ZTF24aaoywvm,,good
ZTF24aaoyxga,,good
ZTF24aapvpcp,,good
ZTF24aapdqtv,,good
ZTF24aaovpei,,good
ZTF24aaotrva,,good
ZTF24aaovndh,,good
ZTF24aapalwa,,good
ZTF24aaovndp,20240528,bad
ZTF24aaowbmw,,good
ZTF24aaoskeh,,good
ZTF24aaovfxc,,good
ZTF24aaowiqq,20240529,bad
ZTF24aaowelx,,good
ZTF24aaosmwq,,good
ZTF24aaouvwf,,good
ZTF24aaosldd,20240527,bad
ZTF24aaovbmc,,good
ZTF24aaosjwl,,good
ZTF24aaoviqs,,good
ZTF18abfapzy,,good
ZTF24aapsadt,,good
ZTF24aaprcqv,,good
ZTF24aapqmag,,good
ZTF24aapklfe,,good
ZTF24aapkcfm,,good
ZTF24aapjeqa,,good
ZTF24aapjara,,good
ZTF24aapiqap,,good
ZTF24aaovjfl,,good
ZTF24aaphmlk,,good
ZTF24aapflld,,good
ZTF24aapfhtt,,good
ZTF24aapestg,,good
ZTF24aapfalr,,good
ZTF24aapexwt,,good
ZTF24aappiqs,,good
ZTF24aapckvt,20240531,bad
ZTF24aapkvxg,,good
ZTF24aapfcbo,,good
ZTF24aapajlj,,good
ZTF24aaovnjb,,good
ZTF24aaozwsw,20240528,bad
ZTF24aaovwgw,,good
ZTF24aaowdbj,,good
ZTF24aapphpg,,good
ZTF24aaovimg,20240528,bad
ZTF24aapfhen,,good
ZTF24aaoxsgg,,good
ZTF24aaovuub,,good
ZTF24aapihyl,,good
ZTF24aaoynzu,20240527,bad
ZTF24aaptjno,,good
ZTF24aaoymvy,,good
ZTF24aapfecu,,good
ZTF24aapfcwz,,good
ZTF24aapgukh,,good
ZTF24aapfcas,20240529,bad
ZTF24aapewnr,20240529,bad
ZTF24aapfvsk,,good
ZTF24aapeuut,,good
ZTF24aapaokv,,good
ZTF24aapdqfh,,good
ZTF24aapfitu,,good
ZTF24aapafjt,,good
ZTF24aaoukon,20240528,bad
ZTF24aaoxmev,,good
ZTF24aapevgu,,good
ZTF24aaovocy,,good
ZTF24aapafck,,good
ZTF24aapfhxo,,good
ZTF24aapeuyd,20240529,bad
ZTF24aaowcgv,,good
ZTF24aapensl,,good
ZTF24aapdztw,,good
ZTF18aatwzfc,,good
ZTF24aapeocy,,good
ZTF24aaoyomx,,good
ZTF24aapgxir,,good
ZTF24aapeooe,,good
ZTF24aapewrp,,good
ZTF24aapciba,,good
ZTF24aapbtpw,,good
ZTF24aapbpoz,,good
ZTF24aaovokk,,good
ZTF24aaowblc,,good
ZTF24aaowbji,,good
ZTF24aapabru,,good
ZTF24aaoeqjw,,good
ZTF24aaovimh,20240528,bad
ZTF24aaouvhf,,good
ZTF24aaouxbr,,good
ZTF24aaozczu,,good
ZTF24aaoyzzi,,good
ZTF24aapckni,,good
ZTF24aapanae,,good
ZTF24aaotqjy,20240526,bad
ZTF24aaowaxt,,good
ZTF24aaovcjw,,good
ZTF24aaovnhf,,good
ZTF24aaotkrh,20240526,bad
ZTF24aaozqbz,,good
ZTF24aaovohi,,good
ZTF24aaowqna,,good
ZTF24aaowjtm,20240527,bad
ZTF24aaoxkkp,,good
ZTF24aaovyix,,good
ZTF24aaovqdw,,good
ZTF24aaowdnk,,good
ZTF24aaowcjv,,good
ZTF24aaovxat,,good
ZTF24aaovtqj,,good
ZTF24aaovigq,,good
ZTF24aaovhti,20240527,bad
ZTF24aaouxun,,good
ZTF18aaqlndu,,good
ZTF24aaostbr,,good
ZTF24aaoviad,20240527,bad
ZTF24aaosqfg,,good
ZTF20aballva,20240527,bad
ZTF24aaoxpxs,,good
ZTF24aaoveut,,good
ZTF24aaovhwl,,good
ZTF24aaopnuy,,good
ZTF24aaoodsh,,good
ZTF24aaosqqt,,good
ZTF24aaoupol,,good
ZTF24aahlctd,,good
ZTF24aaotzpd,,good
ZTF24aaotkgp,,good
ZTF24aaosqgf,,good
ZTF24aaouput,,good
ZTF18aajcsqi,20240525,bad
ZTF24aaosvzx,,good
ZTF24aaosrdt,,good
ZTF24aaosqtp,,good
ZTF24aaosjfz,,good
ZTF24aaoesxn,20240525,bad
ZTF24aaoaghn,20240521,bad
ZTF24aaoidpy,20240518,bad
ZTF24aaoosca,,good
ZTF24aaoqram,,good
ZTF24aaoqbsx,,good
ZTF24aaoqhfe,,good
ZTF24aaopngg,,good
ZTF24aaoniol,,good
ZTF24aaooupg,20240520,bad
ZTF24aaookme,,good
ZTF24aamyukz,,good
ZTF24aaomrsa,,good
ZTF24aaomrmu,,good
ZTF24aaomsan,20240519,bad
ZTF24aaomloj,20240519,bad
ZTF24aaomijg,,good
ZTF24aaomhvc,,good
ZTF24aaomcqk,20240519,bad
ZTF24aanmiaj,,good
ZTF24aaolqqe,,good
ZTF24aaoemlu,20240519,bad
ZTF24aaomxlw,20240519,bad
ZTF24aaoeroi,20240519,bad
ZTF24aaomzwy,20240519,bad
ZTF24aanviio,,good
ZTF24aanxyhr,,good
ZTF24aaocjwt,,good
ZTF24aaoiqbs,,good
ZTF22abktrzv,20240518,bad
ZTF24aaoikmz,,good
ZTF24aaoihlo,,good
ZTF24aanvjid,,good
ZTF24aaohhpj,20240518,bad
ZTF24aamrkny,,good
ZTF24aaogccw,20240518,bad
ZTF24aaoebqp,,good
ZTF24aaoasjl,,good
ZTF24aaoamoj,,good
ZTF22aapwlwb,20240518,bad
ZTF24aanzdnq,,good
ZTF24aaodngr,,good
ZTF24aamtpla,,good
ZTF18aaqpowv,20240518,bad
ZTF24aamrkkp,,good
ZTF24aaocnkv,,good
ZTF24aaobpwf,,good
ZTF24aaofpuj,20240518,bad
ZTF24aanmorm,,good
ZTF24aaodyxs,20240517,bad
ZTF24aanzpra,,good
ZTF24aaoihda,,good
ZTF24aankvon,,good
ZTF24aamwznr,,good
ZTF24aannrxb,,good
ZTF24aangmja,20240517,bad
ZTF24aanieom,,good
ZTF24aanzeid,,good
ZTF24aanvupu,,good
ZTF24aanmitt,20240515,bad
ZTF24aamrheq,,good
ZTF24aanjcjn,,good
ZTF24aaoexqw,20240518,bad
ZTF24aaofqot,,good
ZTF24aamyjbf,,good
ZTF24aamvrgo,20240516,bad
ZTF24aaobxcs,20240518,bad
ZTF24aaoekje,,good
ZTF24aaoaoee,,good
ZTF24aaofbap,,good
ZTF24aaoeqnd,,good
ZTF24aanzjid,,good
ZTF24aamzqsv,,good
ZTF24aanrjlf,,good
ZTF24aaodato,,good
ZTF24aaocoef,,good
ZTF24aaodzrs,,good
ZTF24aaoeptg,,good
ZTF24aanvssj,,good
ZTF24aaoepek,,good
ZTF24aanqxde,,good
ZTF24aaodcjv,,good
ZTF24aaobewb,,good
ZTF24aanndwv,,good
ZTF24aanzefe,,good
ZTF24aanzcuo,,good
ZTF24aanyhwz,,good
ZTF24aanzyon,,good
ZTF24aanzypu,,good
ZTF24aannaos,20240516,bad
ZTF24aanitqt,20240516,bad
ZTF24aanbsne,,good
ZTF24aanzfci,,good
ZTF23aaltsgi,20240510,bad
ZTF24aanxezz,,good
ZTF24aanxflr,,good
ZTF24aanxfzz,,good
ZTF24aancwwv,,good
ZTF24aanvxlw,,good
ZTF24aanvuqk,,good
ZTF24aamvpyo,,good
ZTF24aanxdyg,,good
ZTF24aanuttx,20240515,bad
ZTF24aanxetq,,good
ZTF24aanvten,20240515,bad
ZTF24aanvbbp,,good
ZTF24aanttew,,good
ZTF24aancpjk,,good
ZTF24aanszes,,good
ZTF24aantnpg,20240514,bad
ZTF24aanqosm,,good
ZTF24aanozhr,,good
ZTF24aanavqa,,good
ZTF24aanlfpa,,good
ZTF24aanjnyl,,good
ZTF24aantqiq,,good
ZTF24aangkkm,20240512,bad
ZTF24aamrtbs,20240512,bad
ZTF24aancjzy,,good
ZTF24aanubwv,,good
ZTF24aanrenf,,good
ZTF24aangfcc,20240512,bad
ZTF24aamsoyp,,good
ZTF24aanpkiz,,good
ZTF24aalbnbl,,good
ZTF24aantgzd,,good
ZTF24aanspht,,good
ZTF24aanaymu,,good
ZTF24aanmxip,,good
ZTF24aanmanz,,good
ZTF24aanmvvy,20240513,bad
ZTF24aanmatk,,good
ZTF24aanlsjp,,good
ZTF24aanlepr,,good
ZTF24aankvdj,,good
ZTF24aaneoyr,,good
ZTF24aanjvkm,,good
ZTF24aanmrts,,good
ZTF24aankryh,,good
ZTF24aanjxyn,,good
ZTF24aanmtls,,good
ZTF24aanbpzv,20240513,bad
ZTF23aalfofn,20240511,bad
ZTF24aanbswr,20240511,bad
ZTF24aamykhh,20240510,bad
ZTF24aamtxrn,20240513,bad
ZTF24aamlzwg,20240507,bad
ZTF24aamvsws,,good
ZTF24aanjbpi,,good
ZTF22absgxbf,20240512,bad
ZTF22abgiapb,20240512,bad
ZTF24aanijuq,,good
ZTF24aanidzy,,good
ZTF24aanhwnv,,good
ZTF24aanhucy,20240512,bad
ZTF24aangsva,,good
ZTF24aanglfo,,good
ZTF18aavvtyx,20240512,bad
ZTF24aamshav,,good
ZTF24aanaasa,20240512,bad
ZTF24aandwwz,20240512,bad
ZTF24aandotw,,good
ZTF24aandeta,,good
ZTF24aanjcpm,,good
ZTF24aanboby,,good
ZTF24aanbkep,,good
ZTF24aanjche,,good
ZTF24aakptxh,20240512,bad
ZTF24aaniifw,20240512,bad
ZTF24aamtxwv,,good
ZTF24aanderj,,good
ZTF20actvwjc,,good
ZTF24aamvzfc,,good
ZTF24aamydtt,,good
ZTF24aanbhcy,20240511,bad
ZTF24aanamle,20240511,bad
ZTF24aamtypj,,good
ZTF24aamzkeg,20240511,bad
ZTF24aamrqcu,,good
ZTF24aamzftx,20240511,bad
ZTF24aancjmu,,good
ZTF24aanbinz,,good
ZTF24aamopla,,good
ZTF24aamoeod,20240510,bad
ZTF24aamtwya,,good
ZTF24aalbjwi,,good
ZTF24aamwqkh,,good
ZTF24aamspsr,,good
ZTF18aawglif,,good
ZTF24aamocmw,20240511,bad
ZTF24aanbbjl,20240511,bad
ZTF24aalqrpc,,good
ZTF24aamktvx,,good
ZTF24aamktbc,20240511,bad
ZTF24aampdux,,good
ZTF24aamjgee,,good
ZTF24aamjfvg,20240511,bad
ZTF24aalwwri,,good
ZTF24aamnqeg,20240508,bad
ZTF24aammvsq,20240511,bad
ZTF24aamimek,20240510,bad
ZTF24aamqdyh,,good
ZTF24aamilth,20240506,bad
ZTF24aamilxy,,good
ZTF24aamilny,20240506,bad
ZTF24aamipnt,,good
ZTF18abffetb,20240508,bad
ZTF24aamvynn,,good
ZTF24aamskss,,good
ZTF24aamvqry,,good
ZTF24aamrdcw,,good
ZTF24aamxsfg,,good
ZTF24aammlur,,good
ZTF24aammkvn,20240507,bad
ZTF24aamwkxp,,good
ZTF24aamjyou,,good
ZTF24aammylz,,good
ZTF24aamuafv,,good
ZTF24aamqkfd,20240510,bad
ZTF18adkyrgj,20240506,bad
ZTF24aamxmol,,good
ZTF24aamqabv,,good
ZTF24aamxzkh,,good
ZTF24aamwozs,,good
ZTF24aamegtb,20240504,bad
ZTF24aamdfll,20240504,bad
ZTF24aamqrwk,20240508,bad
ZTF24aampfbp,,good
ZTF24aamrspj,,good
ZTF24aamtdtq,,good
ZTF24aalznab,,good
ZTF24aamqduh,20240508,bad
ZTF24aampdkv,,good
ZTF24aamnqig,,good
ZTF24aalhehh,,good
ZTF24aampehy,,good
ZTF24aamjkav,,good
ZTF24aamqgnc,20240508,bad
ZTF24aamqjma,,good
ZTF24aamqgar,,good
ZTF24aamjubm,,good
ZTF24aamhhlt,20240508,bad
ZTF24aalougs,20240502,bad
ZTF24aalbehs,20240504,bad
ZTF24aammzbg,,good
ZTF24aamlavu,20240507,bad
ZTF24aamlauj,,good
ZTF24aamlauy,,good
ZTF24aamehev,,good
ZTF24aamfaim,,good
ZTF24aambzji,,good
ZTF24aamifbk,,good
ZTF18aajgkyt,,good
ZTF24aamjbpi,,good
ZTF24aalevym,,good
ZTF24aammkkt,,good
ZTF24aamipps,,good
ZTF24aamkiih,,good
ZTF24aamgwdu,20240504,bad
ZTF24aamijkf,,good
ZTF24aalrkio,20240504,bad
ZTF24aamjeeu,20240507,bad
ZTF24aalzqni,20240507,bad
ZTF24aammkyw,,good
ZTF24aalchzg,20240507,bad
ZTF24aalsrfn,,good
ZTF24aalrjjb,,good
ZTF24aalwvuf,20240504,bad
ZTF24aamjfhr,20240507,bad
ZTF24aamkewd,20240507,bad
ZTF24aalrrwy,20240507,bad
ZTF24aalepin,,good
ZTF24aamgckq,20240504,bad
ZTF24aalqhcm,20240501,bad
ZTF24aalpqir,20240501,bad
ZTF18aaobcvl,20240501,bad
ZTF24aamilmk,,good
ZTF24aamijxq,,good
ZTF18aawfqax,,good
ZTF24aamaiht,20240504,bad
ZTF24aamiomv,,good
ZTF24aaminbv,,good
ZTF24aalqimg,,good
ZTF24aalqgjr,20240501,bad
ZTF24aalqbuc,20240501,bad
ZTF24aalhjeu,20240501,bad
ZTF24aamilir,20240506,bad
ZTF24aafbuws,,good
ZTF24aamhsqn,20240504,bad
ZTF24aamhock,20240504,bad
ZTF22aaxxvll,20240504,bad
ZTF24aamhkdd,,good
ZTF24aamgwrn,,good
ZTF24aamguan,,good
ZTF24aamgutg,,good
ZTF24aamgbbn,,good
ZTF24aamgchh,,good
ZTF24aamgbrs,,good
ZTF24aamfzwl,20240504,bad
ZTF24aamfxsu,,good
ZTF24aamflvf,,good
ZTF24aamffqx,,good
ZTF24aamevwy,,good
ZTF24aalzedi,,good
ZTF24aalzvfr,,good
ZTF24aalwwst,20240504,bad
ZTF24aakxwww,,good
ZTF24aalrjzr,,good
ZTF24aalwpej,,good
ZTF22abyctal,20240504,bad
ZTF24aamdmlj,,good
ZTF24aamdmfa,20240504,bad
ZTF24aalxqic,,good
ZTF24aajmlrq,,good
ZTF24aaltyyy,20240504,bad
ZTF24aalznhl,,good
ZTF24aamhyxu,,good
ZTF24aamgsrg,,good
ZTF24aalbsga,,good
ZTF24aalbshy,,good
ZTF24aalcbxx,,good
ZTF24aamecco,20240504,bad
ZTF24aalbhwo,,good
ZTF24aalqqut,,good
ZTF24aalqzvs,,good
ZTF18aajfezy,20240504,bad
ZTF24aajmhqc,,good
ZTF24aamcyqy,20240504,bad
ZTF24aamdrex,20240504,bad
ZTF24aalqwqi,,good
ZTF24aalgqhw,,good
ZTF24aamgalt,,good
ZTF24aamgbyq,,good
ZTF24aamfhof,,good
ZTF24aamhfaf,,good
ZTF18aauyyhe,20240504,bad
ZTF24aalwzdi,,good
ZTF24aamdmzj,,good
ZTF24aamdytk,,good
ZTF24aamcyet,,good
ZTF22abmrfth,,good
ZTF24aambaia,,good
ZTF22abkmnfd,,good
ZTF24aalmytd,,good
ZTF24aambcaw,20240504,bad
ZTF24aajjhyf,,good
ZTF24aamavvu,,good
ZTF24aamapek,20240503,bad
ZTF24aalhskr,,good
ZTF24aamffra,,good
ZTF24aalhrpd,20240504,bad
ZTF24aalhjgr,,good
ZTF24aalzmaa,,good
ZTF24aalzofr,20240504,bad
ZTF24aalqccu,,good
ZTF18abqkbkc,20240504,bad
ZTF24aalzhtv,20240503,bad
ZTF24aalzefs,20240504,bad
ZTF24aamegzg,,good
ZTF24aalspsz,,good
ZTF18adgsfty,20240504,bad
ZTF24aalgtsg,,good
ZTF24aalzqje,20240504,bad
ZTF24aalgonm,,good
ZTF24aalbonj,20240504,bad
ZTF24aalowhj,,good
ZTF24aalbopw,,good
ZTF24aalfpbb,,good
ZTF24aalfowt,,good
ZTF24aaktcvi,,good
ZTF24aalbjtf,20240504,bad
ZTF22abyckou,20240504,bad
ZTF24aakpyhl,,good
ZTF24aalwwjb,,good
ZTF24aalxlsj,20240504,bad
ZTF24aamhucp,,good
ZTF24aalehva,20240504,bad
ZTF24aalcvga,,good
ZTF24aamdvgg,,good
ZTF24aamglni,20240504,bad
ZTF24aalxgvt,20240503,bad
ZTF24aamhcur,,good
ZTF24aamffgo,20240504,bad
ZTF24aamgdmz,,good
ZTF24aalcemv,,good
ZTF24aalbxdb,20240504,bad
ZTF24aalqoij,20240504,bad
ZTF24aaknmjx,,good
ZTF24aalvzau,20240504,bad
ZTF24aalvyvv,,good
ZTF24aamhkkz,,good
ZTF24aalupkz,,good
ZTF24aamhlhm,,good
ZTF24aamhwlj,20240504,bad
ZTF24aamhkxo,20240504,bad
ZTF24aaltztx,,good
ZTF24aalukjj,,good
ZTF24aalhgfz,,good
ZTF24aalhsri,,good
ZTF24aalqscn,,good
ZTF24aalzhlp,,good
ZTF24aalvygp,,good
ZTF24aalvppg,,good
ZTF24aakzwog,,good
ZTF24aalxmuu,,good
ZTF24aalrldn,,good
ZTF24aaluqqn,,good
ZTF24aamaots,,good
ZTF24aamadxv,,good
ZTF24aalmyfv,,good
ZTF24aaltzof,,good
ZTF24aalrmkx,,good
ZTF24aalhatt,,good
ZTF24aalgxns,,good
ZTF24aalgtww,,good
ZTF24aalrmff,,good
ZTF24aalzgpp,,good
ZTF24aalgogb,,good
ZTF24aalfyuf,,good
ZTF24aalvewk,,good
ZTF24aalzqyo,,good
ZTF24aalgoug,20240501,bad
ZTF24aalckpp,20240503,bad
ZTF24aalbbyp,,good
ZTF24aakzmge,,good
ZTF24aalhbbu,,good
ZTF24aalubmp,,good
ZTF24aalbhuy,,good
ZTF24aalqrqv,,good
ZTF24aalbzsa,,good
ZTF24aalsuwb,,good
ZTF24aalrbbp,,good
ZTF24aalfhbt,,good
ZTF24aalfgnv,20240502,bad
ZTF24aalumkz,,good
ZTF24aalgyiy,,good
ZTF24aaluebq,,good
ZTF24aalugfq,,good
ZTF24aalujeu,,good
ZTF18aasyxcd,20240501,bad
ZTF24aalpxwi,20240501,bad
ZTF24aalgzll,,good
ZTF23aajevax,20240501,bad
ZTF24aalbulu,,good
ZTF24aalpkaw,,good
ZTF24aalphiy,,good
ZTF24aalorkg,,good
ZTF24aalorlo,,good
ZTF24aalorhw,20240501,bad
ZTF24aakzwun,,good
ZTF24aalohwx,,good
ZTF24aaloeiz,,good
ZTF22acbejzg,,good
ZTF24aalmxih,20240501,bad
ZTF24aalmwbq,20240430,bad
ZTF24aallryw,20240430,bad
ZTF24aallpvy,20240430,bad
ZTF24aaleeji,,good
ZTF24aallnfm,,good
ZTF24aalhhqr,20240501,bad
ZTF24aalpzdw,,good
ZTF24aallcgq,20240430,bad
ZTF24aalgvxu,20240501,bad
ZTF24aaldwfc,,good
ZTF24aaljswk,,good
ZTF24aakzwsk,,good
ZTF24aalfcsq,,good
ZTF24aaleiew,,good
ZTF24aalctiw,,good
ZTF24aalqdew,,good
ZTF24aalcopl,,good
ZTF24aalbudj,,good
ZTF24aalpjzm,20240501,bad
ZTF18aawdqbc,20240501,bad
ZTF24aalclvz,,good
ZTF24aalqgqc,,good
ZTF24aalcktq,,good
ZTF18abqkfsf,20240501,bad
ZTF24aalcfyh,20240501,bad
ZTF24aalcfbz,20240430,bad
ZTF24aalcfes,,good
ZTF24aalceob,20240501,bad
ZTF24aalpsin,20240501,bad
ZTF24aalosvq,20240501,bad
ZTF24aaloqvu,20240501,bad
ZTF24aalpqnn,,good
ZTF24aalpqwh,20240501,bad
ZTF24aalnzxp,,good
ZTF24aalbzot,,good
ZTF24aalbzkr,,good
ZTF24aalbwpz,,good
ZTF24aalbwog,20240501,bad
ZTF24aalbwgz,,good
ZTF24aaloims,,good
ZTF24aalbkdo,,good
ZTF24aalojem,,good
ZTF24aalcdik,,good
ZTF24aalnusq,20240501,bad
ZTF24aalbbaf,20240501,bad
ZTF24aajnwwr,,good
ZTF24aalokfu,20240501,bad
ZTF24aakzgnd,,good
ZTF24aakyqxt,20240428,bad
ZTF24aakfycl,,good
ZTF24aalgkhi,,good
ZTF24aalnfgz,,good
ZTF24aalnewv,,good
ZTF24aalndou,,good
ZTF24aalmjgr,,good
ZTF24aalhjiw,,good
ZTF24aallpdt,,good
ZTF24aalgxfl,,good
ZTF24aallbzm,,good
ZTF24aalgxhz,,good
ZTF24aalgwti,,good
ZTF24aallawf,,good
ZTF24aalkzbo,,good
ZTF24aalgsay,,good
ZTF24aalbjng,,good
ZTF24aaljstu,,good
ZTF24aaljtes,,good
ZTF24aalacml,,good
ZTF24aalaava,,good
ZTF24aalesbg,,good
ZTF24aajmjfr,,good
ZTF24aaljolu,,good
ZTF24aalbjvu,,good
ZTF24aalfioa,,good
ZTF24aallczu,,good
ZTF24aalckxt,,good
ZTF24aalmycw,,good
ZTF24aalcknq,20240429,bad
ZTF24aakzfdi,,good
ZTF24aalcjbu,,good
ZTF24aakyrvc,,good
ZTF24aakysdt,,good
ZTF24aalcgmc,20240429,bad
ZTF24aalbttl,,good
ZTF24aalcdgs,,good
ZTF24aakysdl,,good
ZTF24aalbbzp,,good
ZTF24aalanst,,good
ZTF24aalaenc,,good
ZTF24aakthpb,,good
ZTF24aakyffp,,good
ZTF24aalbwox,,good
ZTF24aakykbz,,good
ZTF24aalcenn,,good
ZTF24aakzofq,,good
ZTF24aakzmiu,,good
ZTF24aakzjlc,20240428,bad
ZTF24aakznlz,,good
ZTF24aakprsy,,good
ZTF24aakzgmf,,good
ZTF24aakyszx,,good
ZTF24aakymro,,good
ZTF24aakzklx,,good
ZTF24aakzmsi,,good
ZTF24aajjcmb,,good
ZTF24aakxzel,,good
ZTF24aaktqfm,,good
ZTF24aakxtlv,,good
ZTF24aakxejp,,good
ZTF24aakwvbi,,good
ZTF24aakshbw,20240421,bad
ZTF24aakwijy,,good
ZTF24aakrqzs,20240421,bad
ZTF24aakritl,20240421,bad
ZTF24aakajjy,,good
ZTF24aakbkee,,good
ZTF24aakusbm,,good
ZTF24aakudig,,good
ZTF24aajuyqs,,good
ZTF24aakpolx,20240420,bad
ZTF24aajxpmq,,good
ZTF18aauotcv,20240420,bad
ZTF24aaksqsi,,good
ZTF24aaktnic,,good
ZTF24aakpsnq,,good
ZTF24aakslfd,,good
ZTF24aakrsww,20240421,bad
ZTF24aakrsvx,,good
ZTF24aaknlar,,good
ZTF24aajmmhu,,good
ZTF24aajecdi,,good
ZTF24aakcqsy,20240419,bad
ZTF24aakocjx,,good
ZTF24aakfdwc,20240421,bad
ZTF24aaksqvl,,good
ZTF24aajykbr,,good
ZTF24aakpxif,,good
ZTF20abwywtv,,good
ZTF19adedajq,20240420,bad
ZTF19abpnbrb,20240420,bad
ZTF20abmconj,,good
ZTF24aakpvnd,,good
ZTF18adolkpr,,good
ZTF19abeifar,,good
ZTF24aakpxiy,,good
ZTF24aakpggq,,good
ZTF24aajjdsx,,good
ZTF24aakoyfl,,good
ZTF24aakdffc,,good
ZTF24aakfgvg,,good
ZTF24aakocbz,,good
ZTF24aaknuvg,,good
ZTF24aakfltk,,good
ZTF24aajehne,,good
ZTF24aakpgfj,20240420,bad
ZTF24aakmeyp,,good
ZTF24aajjmlk,,good
ZTF24aakanwe,,good
ZTF24aakajtn,,good
ZTF24aakajco,,good
ZTF24aakaiqs,,good
ZTF24aajzkuk,,good
ZTF24aakghyl,,good
ZTF24aakdewk,,good
ZTF24aakdjgi,20240420,bad
ZTF24aajxzbd,,good
ZTF24aakmusb,20240420,bad
ZTF24aajvvnw,,good
ZTF24aakatms,,good
ZTF24aajzvnv,,good
ZTF24aajhnsi,,good
ZTF24aajpchc,20240413,bad
ZTF19aapsxxg,20240413,bad
ZTF24aakbpfj,,good
ZTF24aakbqjh,,good
ZTF24aakbptu,,good
ZTF24aakdngi,,good
ZTF24aajqwhw,,good
ZTF24aajdqbw,,good
ZTF24aajwczy,,good
ZTF24aajhcne,,good
ZTF24aajjdeo,,good
ZTF24aakbick,,good
ZTF24aakagbu,,good
ZTF24aajoytu,,good
ZTF24aajvvop,,good
